# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,2.170000000000000000e+02,4.551351077706804915e+00,0.000000000000000000e+00,1.765299999999999869e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.065111484100791017e+01,3.475839797881761228e+01,-3.037033604289761612e+01,2.547973383439792627e+01,1.934464464823665253e+01,1.986371449547164048e-04,4.217022325813300654e+01
2.000000000000000000e+00,8.340000000000000000e+02,3.630992577444837277e+00,2.000000000000000000e+00,1.840099999999999980e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,6.028513722691400289e+00,4.679808869119067793e+00,6.128271109006272255e+00,-1.932608145625594531e+01,9.233479161589121986e+01,1.000000000000000000e+02,7.660006078362849280e+01,6.459888745776903818e+01
3.000000000000000000e+00,7.930000000000000000e+02,3.792309197820142863e+00,2.000000000000000000e+00,1.905099999999999838e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.242446506292118613e+00,4.705482120508616362e+00,7.331109300275833185e+00,-2.093822807146253595e+01,9.189341661294533026e+01,1.000000000000000000e+02,6.420896385606728529e+01,6.120459700780318002e+01
4.000000000000000000e+00,7.160000000000000000e+02,3.748415855771546124e+00,0.000000000000000000e+00,4.020199999999999818e+01,5.000000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-8.973639497053071068e+00,2.591064779168601007e+00,6.832540402766777099e+00,2.231186381730755341e-01,3.752376216342680237e+01,7.931563857098333870e+01,6.971429980616237287e+01,9.968835865434739674e+01
5.000000000000000000e+00,9.470000000000000000e+02,4.100036489682482355e+00,1.000000000000000000e+00,2.205099999999999838e+01,6.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,1.032529385413816669e+00,4.085152050407351965e+00,3.892859925571421353e+00,-1.322305522834602343e+00,8.965594207171952235e+01,1.000000000000000000e+02,9.091722766475415085e+01,9.811380889653145232e+01
6.000000000000000000e+00,7.530000000000000000e+02,3.038778754026141726e+00,0.000000000000000000e+00,1.585100000000000087e+01,6.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,9.437816014970216827e+00,4.365733188828382794e+00,1.044382576497430382e+00,-1.264129101785500175e+01,4.816831868960787233e+01,7.697170184259823600e+01,9.765191395922644801e+01,7.837375287211142449e+01
7.000000000000000000e+00,9.320000000000000000e+02,2.742232220399951181e+00,1.000000000000000000e+00,1.175099999999999945e+01,7.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,2.000000000000000000e+00,4.701937714199303286e+00,4.370319653675370120e+00,3.638147367156018053e+00,-9.250230874587138885e+00,9.606591335674312404e+01,1.000000000000000000e+02,9.191553929374882159e+01,8.489719720349769716e+01
8.000000000000000000e+00,7.680000000000000000e+02,4.262057739498577469e+00,2.000000000000000000e+00,3.620499999999999829e+01,6.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,1.000000000000000000e+00,-9.187078734567251104e-01,4.619944188557894904e+00,5.734311486575862205e+00,-2.483988222040765947e+01,7.404801708325101117e+01,1.000000000000000000e+02,7.994474118968848586e+01,5.307460667126958498e+01
9.000000000000000000e+00,7.550000000000000000e+02,3.007863603217994175e+00,2.000000000000000000e+00,7.150999999999999801e+00,6.000000000000000000e+01,8.500000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,3.700258287215092423e-01,4.367143426417548824e+00,1.060385614022131229e+01,-1.273009923815317812e+01,9.793942777736772598e+01,1.000000000000000000e+02,2.588550303478641723e+01,7.819741478274166013e+01
1.000000000000000000e+01,8.580000000000000000e+02,2.865276891793740788e+00,2.000000000000000000e+00,7.100999999999999979e+00,7.000000000000000000e+01,9.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,2.247160300277549538e+00,4.220594196697593503e+00,8.113985805743956448e+00,-6.219776276325303499e+00,9.795714191844380991e+01,1.000000000000000000e+02,5.481025416309485365e+01,9.031856134354912058e+01
1.100000000000000000e+01,9.250000000000000000e+02,2.129823338874472949e+00,2.000000000000000000e+00,7.650999999999999801e+00,7.500000000000000000e+01,8.500000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-4.228316157547101994e+00,4.406906375514367369e+00,3.951539767304796058e+00,1.093085639518623253e+01,9.775936483793597631e+01,1.000000000000000000e+02,9.067201815507334572e+01,8.171811510516711508e+01
