# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,2.650000000000000000e+02,4.913390126032247451e+00,0.000000000000000000e+00,1.535299999999999976e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.551030736635523510e+01,2.720272195559788031e+01,1.528283308808051366e+01,2.004914810951628468e+01,1.279141574325491604e+01,8.683959982347388973e-03,7.303311721950365154e+01
2.000000000000000000e+00,4.500000000000000000e+02,4.590519966164301913e+00,0.000000000000000000e+00,2.035000000000000142e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.160869662357782417e+01,3.815327983976192439e+00,3.435058372592789766e+01,2.489220050753547042e+01,2.876311301034992596e+01,9.123231216850408032e+01,3.506965724077041102e+01
3.000000000000000000e+00,2.970000000000000000e+02,5.087370327611431264e+00,0.000000000000000000e+00,3.530199999999999960e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.079597550552220753e+01,1.268988103998985650e+01,1.624516361197829895e+01,1.743944508582853103e+01,1.916231379300063509e+01,1.095895493113830987e+01,7.104648946869944837e+01
4.000000000000000000e+00,8.300000000000000000e+02,4.861221874360365014e+00,2.000000000000000000e+00,3.225200000000000244e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,1.161935385108975538e+00,4.099944823869478228e+00,8.171462215500433501e+00,-9.450304717889326245e-01,7.928319406293573479e+01,1.000000000000000000e+02,5.409751241605689387e+01,9.866159581144228241e+01
5.000000000000000000e+00,7.840000000000000000e+02,2.997585242297783115e+00,0.000000000000000000e+00,6.099999999999999645e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00,9.370458009909235386e+00,3.845188943854836339e+00,3.443576538961125255e+00,-3.559823910279320991e+00,4.878622136553325106e+01,7.756948314877193695e+01,9.260960536058821901e+01,9.470813193422331722e+01
6.000000000000000000e+00,5.150000000000000000e+02,5.078865906888082371e+00,0.000000000000000000e+00,1.074080000000000013e+02,5.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.835482311344478745e+01,1.475777175100913663e+00,-1.716175527287596836e+01,1.756701139667876177e+01,2.211533725432209962e+01,9.710304180320439116e+01,6.913941661360509272e+01
7.000000000000000000e+00,3.690000000000000000e+02,3.760511217611619994e+00,0.000000000000000000e+00,2.620599999999999952e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,4.661461545293697384e+00,8.402331589005298085e+00,-4.005570982453175333e+01,3.734233173582569520e+01,3.276639323322309849e+01,5.122061257274172874e+01,2.628232069424242567e+01
8.000000000000000000e+00,6.980000000000000000e+02,3.001717958723716606e+00,0.000000000000000000e+00,1.380100000000000016e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,9.379681313006166476e+00,2.228650815315699418e+00,5.438921388330450135e+00,-1.693502338296182330e+01,4.872423061914425091e+01,7.864997136152642554e+01,8.220852073907525437e+01,6.961231820494268163e+01
9.000000000000000000e+00,3.010000000000000000e+02,4.793289730546023364e+00,0.000000000000000000e+00,1.650300000000000011e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.506041160400060264e+01,2.064106358260139373e+01,9.350576103116457816e+00,2.185065404180965132e+01,1.343350142985732987e+01,2.304620929155065667e-01,8.471062633173553991e+01
1.000000000000000000e+01,3.380000000000000000e+02,4.786726804284239911e+00,0.000000000000000000e+00,1.920299999999999940e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.510866613906625844e+01,1.306376736583241538e+01,-6.004942642623977811e+00,2.194909793573640400e+01,1.336495387711727290e+01,9.263450171576725012e+00,9.068638258534566887e+01
