# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,3.490000000000000000e+02,3.862306100236867490e+00,0.000000000000000000e+00,1.319999999999999929e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,9.001578194060314786e+00,1.824229352946221283e+01,-1.556598566133627770e+01,3.581540849644698454e+01,3.063737453487853202e+01,7.606271976800416112e-01,7.245046265677702024e+01
2.000000000000000000e+00,4.270000000000000000e+02,4.338530026967954534e+00,0.000000000000000000e+00,1.270199999999999996e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.348302224579261122e+01,7.710606031261918680e+00,-1.820572628443205332e+01,2.867204959548068288e+01,1.563037473319879211e+01,5.974128894684209712e+01,6.695408955670244211e+01
3.000000000000000000e+00,8.770000000000000000e+02,3.027644070621886119e+00,2.000000000000000000e+00,1.130000000000000071e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-4.175077063166490632e+00,4.341704061856074048e+00,6.697262281782359494e+00,9.942802977544223708e+00,9.627245091693126255e+01,1.000000000000000000e+02,7.112307223436152981e+01,8.360092435959944623e+01
4.000000000000000000e+00,7.790000000000000000e+02,2.786204427151679042e+00,0.000000000000000000e+00,1.240000000000000036e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,7.492413136983095967e+00,4.147952457122379144e+00,5.038580422150198856e+00,-4.207560431212390206e+00,5.195693359272481615e+01,8.103466984707311838e+01,8.495031875224273676e+01,9.367270923374782399e+01
5.000000000000000000e+00,7.140000000000000000e+02,2.968901043527143901e+00,0.000000000000000000e+00,1.225099999999999945e+01,7.000000000000000000e+01,7.000000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+00,7.989837182720727071e+00,4.291739285903446444e+00,6.992162279795341995e+00,-7.391028080431627068e+00,4.921648434709283748e+01,7.991508914386322715e+01,6.800319989140849941e+01,8.827378078135853912e+01
6.000000000000000000e+00,4.460000000000000000e+02,3.945157500795099192e+00,0.000000000000000000e+00,2.919999999999999929e+01,7.000000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,9.771947746894927178e+00,7.866892578282606019e-01,-4.929599902559771607e+01,3.457263748807351789e+01,3.012796501213664158e+01,9.792990074963603320e+01,1.569632294365142755e+01
7.000000000000000000e+00,6.280000000000000000e+02,3.450134075110169452e+00,0.000000000000000000e+00,1.700199999999999889e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,9.366111491578841708e+00,4.372063525679685370e+00,7.620992739783128300e+00,-1.608803087321974346e+01,4.199798887334745956e+01,7.710979902721528845e+01,6.081407493839565603e+01,7.137206464116174232e+01
8.000000000000000000e+00,6.040000000000000000e+02,3.758763159324026937e+00,0.000000000000000000e+00,2.035200000000000031e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-8.920733297840374831e+00,4.327525927394475502e+00,9.337450784990036112e+00,8.438314900499552351e+00,3.736855261013960217e+01,7.804280436099230656e+01,3.968217927103130194e+01,8.639079495108910578e+01
9.000000000000000000e+00,7.710000000000000000e+02,2.798266609174663966e+00,0.000000000000000000e+00,1.215000000000000036e+01,7.500000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,2.000000000000000000e+00,6.530206340059564241e+00,4.186840442675553220e+00,5.787641932290169322e+00,-3.784434972037840517e+00,5.177600086238004451e+01,8.282145467307924491e+01,7.951379887741228458e+01,9.435157289713922069e+01
1.000000000000000000e+01,6.050000000000000000e+02,3.378829557230522251e+00,0.000000000000000000e+00,3.155600000000000094e+01,7.500000000000000000e+01,7.500000000000000000e+01,7.500000000000000000e+01,2.000000000000000000e+00,9.459478114643189883e+00,3.719692505168730179e+00,8.001634837957116275e+00,-1.904382538894677523e+01,4.306755664154216845e+01,7.749016108487435872e+01,5.619752960004138487e+01,6.519287447711165839e+01
