# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,2.650000000000000000e+02,4.224537611368836210e+00,0.000000000000000000e+00,2.010200000000000031e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.826560538749718532e+01,1.746937131365339368e+01,2.523345903792798595e+01,3.038193582946745863e+01,2.221826895985793726e+01,1.115460412727253825e+00,5.226867741571416559e+01
2.000000000000000000e+00,2.320000000000000000e+02,4.560212854600715460e+00,0.000000000000000000e+00,2.815599999999999881e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.025410954249681339e+01,1.373819219737785780e+01,3.099876471426798830e+01,2.534680718098926988e+01,1.983988579601559366e+01,6.791949400381303015e+00,4.100141826732630079e+01
3.000000000000000000e+00,7.720000000000000000e+02,2.321323627232010356e+00,0.000000000000000000e+00,7.001000000000000334e+00,3.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,-7.931598770101746965e+00,4.279726471373074048e+00,5.045126983446968971e+00,9.151017358645466615e+00,5.893014559151984599e+01,8.004126031117935725e+01,8.490842277779105984e+01,8.508124260013377693e+01
4.000000000000000000e+00,6.670000000000000000e+02,4.219985661021262047e+00,2.000000000000000000e+00,3.310499999999999687e+01,2.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,2.000000000000000000e+00,-6.355011894651596549e-02,4.378108865027702024e+00,1.602665813576657072e+01,8.553612469533970142e+00,7.821012288547355240e+01,1.000000000000000000e+02,2.268003513115024461e+00,8.618045507470618816e+01
5.000000000000000000e+00,3.050000000000000000e+02,3.983613838578277555e+00,0.000000000000000000e+00,2.560399999999999920e+01,2.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,2.416880667980287001e+00,1.155892658768756398e+01,-3.324718321558324874e+01,3.399579242132583801e+01,3.334836722476151749e+01,1.780722258733714725e+01,3.696354820144654241e+01
6.000000000000000000e+00,6.540000000000000000e+02,3.021568445509156486e+00,0.000000000000000000e+00,1.540300000000000047e+01,5.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+00,9.417271916258293629e+00,4.696724436872454334e+00,6.003574780804901145e+00,-2.217170742390633364e+01,4.842647331736265670e+01,7.669520502208538915e+01,7.769903019913400044e+01,5.861422381351583510e+01
7.000000000000000000e+00,4.710000000000000000e+02,5.330834133100231575e+00,0.000000000000000000e+00,2.961299999999999955e+01,5.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.717987782114334294e+01,2.824516112753014063e+00,-1.682547311749536689e+01,1.378748800349652370e+01,1.035201727120134763e+01,9.446815784626410561e+01,6.984055318653268785e+01
8.000000000000000000e+00,4.450000000000000000e+02,4.720892580109445902e+00,0.000000000000000000e+00,2.550100000000000122e+01,1.500000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.044438398065684481e+01,1.817034334004782092e+00,3.210148408087442107e+01,2.293661129835831147e+01,1.960334849698622861e+01,9.658248203495500661e+01,3.899209988503044855e+01
9.000000000000000000e+00,3.090000000000000000e+02,4.372229332175618488e+00,0.000000000000000000e+00,2.865399999999999991e+01,1.500000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,7.241222582814511810e+00,9.071187911664130965e+00,-4.426826554049883811e+01,2.816656001736572534e+01,3.165567260428289842e+01,4.290828801679099769e+01,2.091213437655251184e+01
1.000000000000000000e+01,9.030000000000000000e+02,2.692678050020758551e+00,2.000000000000000000e+00,1.210100000000000087e+01,4.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+00,2.634704407937690007e+00,4.478068317871777282e+00,4.050420401384402069e+00,-1.434107077611748871e+01,9.590192802178658837e+01,1.000000000000000000e+02,9.024536603366095733e+01,7.495816789304940642e+01
