# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,2.770000000000000000e+02,5.113029266348288360e+00,0.000000000000000000e+00,2.110200000000000031e+01,5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.965148111010893572e+01,1.873092153934432247e+01,-8.280261429387387295e+00,1.705456100477567460e+01,6.588923491270847421e+00,5.967387611901853184e-01,8.667817077850266116e+01
2.000000000000000000e+00,3.750000000000000000e+02,4.893776592464096353e+00,0.000000000000000000e+00,3.555499999999999972e+01,5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,7.114753352872540404e+00,5.010457359321566884e+00,1.116829979653829241e+01,-3.867318260469142643e+01,2.034335111303855470e+01,8.072907121438815636e+01,2.084737518723126470e+01,2.825250240389796019e+01
3.000000000000000000e+00,6.180000000000000000e+02,3.072454311022096540e+00,0.000000000000000000e+00,1.469999999999999929e+01,6.500000000000000000e+01,8.500000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,9.307741731582531486e+00,4.067390623904817204e+00,5.222647044954544349e+00,-3.242132700931061606e+01,4.766318533466855456e+01,7.750542977688024848e+01,8.373547650330645808e+01,3.841959584537718797e+01
4.000000000000000000e+00,3.640000000000000000e+02,3.825456242980525001e+00,0.000000000000000000e+00,1.765099999999999980e+01,3.000000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+01,3.903910073474673226e+00,8.616776783174008969e+00,3.919095623478455082e+01,3.636815635529212187e+01,3.300346386997503600e+01,4.854070477306346731e+01,2.750255448757191346e+01
5.000000000000000000e+00,9.160000000000000000e+02,2.842791788577062384e+00,2.000000000000000000e+00,1.190199999999999925e+01,9.500000000000000000e+01,8.500000000000000000e+01,1.000000000000000000e+02,2.000000000000000000e+00,5.898842985492485980e+00,4.039763384618666464e+00,6.534474305579295539e+00,-1.618393535499980773e+00,9.599556581751501483e+01,1.000000000000000000e+02,7.276560815032900109e+01,9.767852871077646171e+01
6.000000000000000000e+00,9.170000000000000000e+02,3.494587089074143726e+00,2.000000000000000000e+00,2.245299999999999940e+01,8.500000000000000000e+01,1.000000000000000000e+02,9.000000000000000000e+01,2.000000000000000000e+00,-1.783592048218054060e+00,4.050335791363291804e+00,5.766938393422685216e+00,1.581247778750053401e+00,8.933001957456288267e+01,1.000000000000000000e+02,7.968190743626486494e+01,9.773339578092473801e+01
7.000000000000000000e+00,2.180000000000000000e+02,5.078844896767940931e+00,0.000000000000000000e+00,3.040099999999999980e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00,-9.541452863163343068e+00,3.375000000000000000e+01,2.033486246088153138e+01,2.777432929172320186e+01,1.756732654848088160e+01,2.232965000330045768e+01,2.684878724255823634e-01,4.716407891481828329e+01
8.000000000000000000e+00,8.150000000000000000e+02,4.802251341934206330e+00,2.000000000000000000e+00,3.445199999999999818e+01,1.000000000000000000e+02,8.500000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,2.531008867648054661e+00,4.660095183886067360e+00,5.032453713661274364e+00,-1.936281259279080658e+01,7.645144099519988856e+01,1.000000000000000000e+02,8.498944106015778743e+01,6.452156879458972583e+01
9.000000000000000000e+00,2.350000000000000000e+02,4.848256500267019931e+00,0.000000000000000000e+00,6.110600000000000165e+01,1.000000000000000000e+02,8.500000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.059057375078017671e+01,1.712779683735236347e+01,-3.034853678983473557e+01,2.102615249599470459e+01,2.954539726810426714e+01,1.320458763042464678e+00,4.221106557583159002e+01
1.000000000000000000e+01,5.970000000000000000e+02,5.184164131382864582e+00,2.000000000000000000e+00,6.910699999999999932e+01,1.000000000000000000e+02,9.000000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00,-8.268624957297987521e-01,4.186479813595397559e+00,1.024336999905533219e+01,8.270772263259233981e+00,2.264060508855067511e+01,1.000000000000000000e+02,2.949038096511499418e+01,8.669538848670586617e+01
1.100000000000000000e+01,6.590000000000000000e+02,2.940499432058129692e+00,0.000000000000000000e+00,1.250000000000000000e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.500000000000000000e+01,2.000000000000000000e+00,9.382548970302934777e+00,4.444440241023979610e+00,4.903667097252840001e+00,-2.574434317313147247e+01,4.964250851912805729e+01,7.700865138369384510e+01,8.579255918315691076e+01,5.122800878134974312e+01
1.200000000000000000e+01,7.640000000000000000e+02,3.625851575105372593e+00,0.000000000000000000e+00,1.780199999999999960e+01,7.500000000000000000e+01,6.500000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,9.158420968306423049e+00,1.038269916389786829e+00,4.777920715047633493e+00,-8.695661728136955607e-03,3.936222637341941066e+01,7.958833730695020847e+01,8.654180808264955260e+01,9.998790469591816077e+01
1.300000000000000000e+01,7.830000000000000000e+02,2.694965343571802840e+00,0.000000000000000000e+00,1.200099999999999945e+01,7.000000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,8.071151947618872668e+00,4.340064686432025809e+00,2.205756196129001534e+00,-9.478376034805696904e+00,5.332551984642295650e+01,7.970580753171591937e+01,9.587951668168753372e+01,8.447239305493005190e+01
1.400000000000000000e+01,8.730000000000000000e+02,3.103875379786479094e+00,2.000000000000000000e+00,1.215199999999999925e+01,8.500000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01,2.000000000000000000e+00,-1.710654013802706430e+00,4.291106404915232986e+00,7.308057839837286629e+00,7.110982094011835564e+00,9.587775944204150846e+01,1.000000000000000000e+02,6.447340128534951020e+01,8.876866771550220392e+01
1.500000000000000000e+01,5.830000000000000000e+02,5.060099438070053246e+00,0.000000000000000000e+00,9.025900000000000034e+01,8.500000000000000000e+01,8.000000000000000000e+01,4.500000000000000000e+01,1.000000000000000000e+00,-9.414544597706527185e+00,2.463035373339970135e+00,6.596389258683573509e+00,1.925346907599967139e+01,1.784850842894920220e+01,7.844936041720039555e+01,7.214781076678769978e+01,6.475172303460109902e+01
1.600000000000000000e+01,7.840000000000000000e+02,4.588103247698350984e+00,1.000000000000000000e+00,7.570900000000000318e+01,7.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,2.064269156057555676e+00,4.075009138142565490e+00,8.763976434420904793e-01,3.365927772382428657e-02,1.581000274253889870e+01,1.000000000000000000e+02,9.783698835369467872e+01,9.995315864252457061e+01
