# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,3.490000000000000000e+02,4.145944818596220216e+00,0.000000000000000000e+00,2.405300000000000082e+01,1.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.953552166184983463e+01,1.670698536466129980e+01,8.818676477497476185e+00,3.156082772105670031e+01,2.071935352222460835e+01,1.624658269788048504e+00,8.569466413113762826e+01
2.000000000000000000e+00,4.120000000000000000e+02,3.830944379604597216e+00,0.000000000000000000e+00,4.730299999999999727e+01,-5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.113417684196983259e+01,1.043769532565641356e+01,-1.585521416868922984e+01,3.628583430593103998e+01,2.913556560392950701e+01,2.751102470250614829e+01,7.185363766372070415e+01
3.000000000000000000e+00,9.390000000000000000e+02,2.554031057137616578e+00,1.000000000000000000e+00,1.145100000000000051e+01,1.000000000000000000e+02,9.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+00,-2.478886327108288157e+00,4.207425334466513789e+00,4.846055440663738167e+00,-4.534565145219938032e+00,9.620389178606588132e+01,1.000000000000000000e+02,8.614006439652108327e+01,9.314168321027943875e+01
4.000000000000000000e+00,9.570000000000000000e+02,2.439878408569751578e+00,1.000000000000000000e+00,1.045100000000000051e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.500000000000000000e+01,2.000000000000000000e+00,1.707170961613098115e+00,4.271521360196611994e+00,2.799065639445255549e+00,-5.504725095948439950e+00,9.664705428613328309e+01,1.000000000000000000e+02,9.453428269027914155e+01,9.153392908216846990e+01
5.000000000000000000e+00,3.030000000000000000e+02,4.306031593777800204e+00,0.000000000000000000e+00,1.525200000000000067e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.930383055245192381e+01,1.004503821143803144e+01,3.193894399282545393e+01,2.915952609333299250e+01,2.099816970166337171e+01,3.159344252078235371e+01,3.928484199566316448e+01
6.000000000000000000e+00,9.710000000000000000e+02,2.626180075065854602e+00,1.000000000000000000e+00,1.085200000000000031e+01,9.000000000000000000e+01,9.500000000000000000e+01,9.500000000000000000e+01,2.000000000000000000e+00,3.882680007383974896e+00,4.059298277631135932e+00,2.494810351244520330e+00,-2.321165628544170190e+00,9.647240013353508914e+01,1.000000000000000000e+02,9.526912147524558350e+01,9.662651497211304275e+01
7.000000000000000000e+00,9.580000000000000000e+02,2.546570689381813857e+00,1.000000000000000000e+00,1.140300000000000047e+01,7.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-1.290532092604085079e+00,4.121292194673589648e+00,3.787401168162460863e+00,3.089887031781230142e+00,9.622574967916830246e+01,1.000000000000000000e+02,9.134336379332607692e+01,9.544553578840670127e+01
8.000000000000000000e+00,3.590000000000000000e+02,3.797646353526969332e+00,0.000000000000000000e+00,2.880300000000000082e+01,1.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,3.768502270647505981e+00,2.701561297354912128e+01,-1.494215799899503594e+01,3.678530469709545514e+01,3.304149909938753638e+01,9.535518521786023882e-03,7.373185961923539367e+01
9.000000000000000000e+00,9.600000000000000000e+02,2.706646829044151215e+00,1.000000000000000000e+00,1.210100000000000087e+01,1.000000000000000000e+02,9.500000000000000000e+01,8.500000000000000000e+01,2.000000000000000000e+00,1.532052054742901959e+00,4.187338232221758716e+00,2.865517473026813366e+00,4.174635117288117314e+00,9.590192802178658837e+01,1.000000000000000000e+02,9.436004297133155205e+01,9.372586961398751271e+01
1.000000000000000000e+01,9.620000000000000000e+02,2.714384118912848365e+00,1.000000000000000000e+00,1.210100000000000087e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,2.256075388656924474e+00,4.170651009070191151e+00,1.666207808829194725e+00,-5.193485811208014447e+00,9.590192802178658837e+01,1.000000000000000000e+02,9.682284275234373183e+01,9.205493739743688764e+01
