# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,1.290000000000000000e+02,4.830314724625579537e+00,0.000000000000000000e+00,2.100199999999999889e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,3.286250260504338883e+01,1.770923717522330421e+01,-3.905501245481473660e+01,2.129527913061630784e+01,1.460309664160504894e+00,9.906398858157694498e-01,2.769805610953173058e+01
2.000000000000000000e+00,4.270000000000000000e+02,4.254087877734102463e+00,0.000000000000000000e+00,1.795200000000000173e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.526897431660291460e+01,8.566860179654815610e+00,-1.858484822798757463e+01,2.993868183398846483e+01,2.545357541634835741e+01,4.916432557998343356e+01,6.615795119153956705e+01
3.000000000000000000e+00,2.500000000000000000e+02,4.295534177482466909e+00,0.000000000000000000e+00,2.600700000000000145e+01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.309538740827260028e+01,8.593089242395208771e+00,-6.571191608547142948e+01,2.931698733776299903e+01,1.615677700505744951e+01,4.883659449612116532e+01,5.727533648285536572e+00
4.000000000000000000e+00,1.780000000000000000e+02,4.360140630573531517e+00,0.000000000000000000e+00,4.435499999999999687e+01,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.365605934635362573e+01,3.967118887854248754e+01,4.932118350664130446e+01,2.834789054139703168e+01,2.700431480775036164e+01,1.703186726098593340e-05,1.567325754364872559e+01
5.000000000000000000e+00,9.430000000000000000e+02,2.634106541349078512e+00,1.000000000000000000e+00,1.200200000000000067e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,4.805870377406300520e+00,4.367533054499663336e+00,1.677057988045872694e+00,-9.389884990458657654e+00,9.594864408317958748e+01,1.000000000000000000e+02,9.680611155669154755e+01,8.463742348643216928e+01
6.000000000000000000e+00,6.950000000000000000e+02,2.773794600125237597e+00,0.000000000000000000e+00,1.184999999999999964e+01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,9.513026743450346601e+00,4.663480805163167986e+00,1.674214048824622658e+00,-2.503056372300340016e+01,5.214308099812143382e+01,7.653775056811748811e+01,9.681050518996204346e+01,5.268370812374288903e+01
7.000000000000000000e+00,9.180000000000000000e+02,2.816363299291380518e+00,2.000000000000000000e+00,1.244999999999999929e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,1.975179884731577573e+00,4.254654353371158493e+00,5.481063932767612279e+00,-6.648311774204646696e+00,9.573513286833254199e+01,1.000000000000000000e+02,8.189823560768836330e+01,8.957809409555602542e+01
8.000000000000000000e+00,9.290000000000000000e+02,2.763838129729766724e+00,1.000000000000000000e+00,1.200200000000000067e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,2.114814358677989503e+00,4.319257721225543634e+00,4.242547053837843585e+00,-8.556169461428481782e+00,9.594864408317958748e+01,1.000000000000000000e+02,8.936640474811601109e+01,8.617578360392433012e+01
9.000000000000000000e+00,2.080000000000000000e+02,4.200483532890464389e+00,0.000000000000000000e+00,6.280299999999999727e+01,3.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,7.326903713237218341e+00,1.577531962972396151e+01,4.650151108013037771e+01,3.074274700664303595e+01,3.161090295861461641e+01,2.563918553756461272e+00,1.844154245680199367e+01
1.000000000000000000e+01,9.090000000000000000e+02,2.657906938757297777e+00,2.000000000000000000e+00,1.190000000000000036e+01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,5.814420667093912698e+00,4.529312981856151055e+00,1.670306878171171405e+00,-1.642506719211719712e+01,9.599650153169518774e+01,1.000000000000000000e+02,9.681653189115392877e+01,7.067321292666716204e+01
