# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,2.120000000000000000e+02,4.607573672993803271e+00,0.000000000000000000e+00,1.575200000000000067e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.096290308292595128e+01,2.931962695947520103e+01,-3.097925561497216762e+01,2.463639490509294916e+01,1.895114213567519812e+01,3.013438695342873785e-03,4.103744965856453319e+01
2.000000000000000000e+00,3.930000000000000000e+02,4.362210490316447142e+00,0.000000000000000000e+00,1.990099999999999980e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.399140777181681727e+01,6.651385332604504264e+00,3.703243872028836137e+01,2.831684264525329198e+01,2.669352244519549799e+01,7.159189410998237690e+01,3.072414656521014109e+01
3.000000000000000000e+00,2.420000000000000000e+02,4.653330443383085324e+00,0.000000000000000000e+00,1.465099999999999980e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,2.800000000000000000e+01,1.090945444310560930e+01,3.124620990526158693e+01,2.395004334925372191e+01,9.122624828796546126e+00,2.306353377531162963e+01,4.054584495468474614e+01
4.000000000000000000e+00,3.150000000000000000e+02,4.932574125093762696e+00,0.000000000000000000e+00,2.160200000000000031e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,2.749824449736050980e+01,1.732517363164053847e+01,3.182895282365389544e+00,1.976138812359355867e+01,9.877129072525477227e+00,1.197855049606333377e+00,9.530051786723512919e+01
5.000000000000000000e+00,7.830000000000000000e+02,2.768618884022028492e+00,2.000000000000000000e+00,1.165000000000000036e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,6.017846691774430212e+00,4.939689885481957532e+00,5.448819676603675610e+00,-3.435339991970896989e+01,9.611263020540839364e+01,1.000000000000000000e+02,8.213601857923764271e+01,3.506490060935235675e+01
6.000000000000000000e+00,7.130000000000000000e+02,3.290109675813053691e+00,0.000000000000000000e+00,1.785099999999999909e+01,9.000000000000000000e+01,9.000000000000000000e+01,3.500000000000000000e+01,2.000000000000000000e+00,9.371845288217393488e+00,4.188196141650053050e+00,7.022081792347061757e+00,-2.732056809369205919e+00,4.439835486280419019e+01,7.726744170643678444e+01,6.767681989827745781e+01,9.599918226144495748e+01
7.000000000000000000e+00,8.450000000000000000e+02,3.756662172814365430e+00,2.000000000000000000e+00,4.245799999999999841e+01,9.500000000000000000e+01,9.500000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,-2.556516969631690728e+00,4.184978118389107493e+00,5.995031330905940870e+00,-2.936476062507823226e+00,6.453461956037821778e+01,1.000000000000000000e+02,7.777296150963449861e+01,9.568373118752666073e+01
8.000000000000000000e+00,7.820000000000000000e+02,3.061468512009736465e+00,0.000000000000000000e+00,1.430100000000000016e+01,9.000000000000000000e+01,9.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,9.334056397910934777e+00,3.339721753070129751e+00,4.285853288795955507e+00,1.500316790945900758e+00,4.782797231985395570e+01,7.804599999869465421e+01,8.915887729895912628e+01,9.785267975363152004e+01
9.000000000000000000e+00,9.370000000000000000e+02,2.699786948131822850e+00,1.000000000000000000e+00,1.205300000000000082e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,-4.484563606605430408e+00,4.275743213585222691e+00,4.049486392278041080e+00,7.260032909366743503e+00,9.592461105695419121e+01,1.000000000000000000e+02,9.024947635123852763e+01,8.850573187340026493e+01
1.000000000000000000e+01,9.290000000000000000e+02,2.756001364884414162e+00,2.000000000000000000e+00,1.220400000000000063e+01,9.000000000000000000e+01,9.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,-4.474396355386019764e+00,4.020921662225052984e+00,6.045242037111695943e+00,1.119744038451793156e+00,9.585304482085167876e+01,1.000000000000000000e+02,7.733595055174980359e+01,9.840887386779071733e+01
