# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,3.570000000000000000e+02,4.419712199269802966e+00,0.000000000000000000e+00,1.505000000000000071e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,1.433528347574671713e+01,2.749594777204367801e+01,-6.978573087347267112e+00,2.745431701095295551e+01,2.636841083268473085e+01,7.499801684440754457e-03,8.900136069799674488e+01
2.000000000000000000e+00,2.920000000000000000e+02,4.301567581959697684e+00,0.000000000000000000e+00,2.515200000000000102e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,6.372841205666905040e+00,1.268717730931698462e+01,-2.904373426570105110e+01,2.922648627060453563e+01,3.208116252134985302e+01,1.097215335371514122e+01,4.469051565939695791e+01
3.000000000000000000e+00,5.100000000000000000e+02,2.890731534807289282e+00,0.000000000000000000e+00,1.240099999999999980e+01,1.000000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,9.369070238031220299e+00,1.190075223087639245e+00,7.810996214895042478e+00,-4.883551929915042678e+01,5.038902697789065854e+01,7.908505017925980951e+01,5.852836702930181900e+01,1.612321408448381987e+01
4.000000000000000000e+00,6.660000000000000000e+02,2.687515380610458582e+00,0.000000000000000000e+00,1.110100000000000087e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,6.957334443630387000e+00,4.911018811976841647e+00,3.132404173918030832e+00,-3.243320805915330851e+01,5.343726929084312616e+01,8.114087935064088697e+01,9.360637992604242186e+01,3.839842065428887707e+01
5.000000000000000000e+00,6.870000000000000000e+02,2.701429635224349202e+00,0.000000000000000000e+00,1.090000000000000036e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,7.203943367796568964e+00,4.788364933457661010e+00,4.173037076235746490e+00,-2.582834252218462723e+01,5.322855547163475620e+01,8.084382539633264741e+01,8.969218653252283957e+01,5.105752791695557136e+01
6.000000000000000000e+00,7.740000000000000000e+02,2.686372685551612349e+00,0.000000000000000000e+00,1.209999999999999964e+01,1.000000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-7.253863882089948589e+00,4.156326580691679595e+00,5.981128519251400100e+00,2.115856889219060566e+00,5.345440971672581298e+01,8.148586564720278602e+01,7.789289583345710355e+01,9.693659097926691004e+01
7.000000000000000000e+00,8.310000000000000000e+02,2.882147211605658121e+00,2.000000000000000000e+00,1.190199999999999925e+01,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,7.107182215756679966e-02,4.460755766627215735e+00,7.808136838391263268e+00,-1.291681363629921186e+01,9.599556581751501483e+01,1.000000000000000000e+02,5.856306514319234680e+01,7.782586683706675501e+01
8.000000000000000000e+00,9.480000000000000000e+02,2.655682092792305049e+00,1.000000000000000000e+00,1.205499999999999972e+01,5.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,6.284823671342273599e+00,4.279951567848961247e+00,1.707424079443422782e+00,-8.445965449461105834e+00,9.592366716506039381e+01,1.000000000000000000e+02,9.675883232735466777e+01,8.637685621940049430e+01
9.000000000000000000e+00,2.310000000000000000e+02,4.915657084640508323e+00,0.000000000000000000e+00,2.514999999999999858e+01,4.000000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.611490589939380058e+01,2.023794671741896778e+01,-2.765752031677710221e+01,2.001514373039237427e+01,2.458534940277024816e+01,2.817810408200394079e-01,4.739449648519043734e+01
1.000000000000000000e+01,9.450000000000000000e+02,4.461349437816296337e+00,1.000000000000000000e+00,2.620100000000000051e+01,3.500000000000000000e+01,4.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,-2.852547638563788013e+00,3.954993323863089216e+00,3.457602624401306723e+00,4.843322781133344024e-01,8.597515238258758075e+01,1.000000000000000000e+02,9.256146292287904487e+01,9.932008971892472005e+01
