# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,6.090000000000000000e+02,4.409483893343613126e+00,2.000000000000000000e+00,4.465299999999999869e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,-5.810177336354382049e+00,5.207829421965481487e+00,6.352377643415341169e+00,5.983180294228960605e+01,6.091677515836564538e+01,1.000000000000000000e+02,7.453210206661185566e+01,8.295980047223133980e+00
2.000000000000000000e+00,9.470000000000000000e+02,3.986895056607183019e+00,1.000000000000000000e+00,2.475100000000000122e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,2.253843127626943499e+00,4.161266955103815945e+00,2.322780880340225895e+00,-2.854409711221607804e+00,8.734217973747566077e+01,1.000000000000000000e+02,9.564204477423035655e+01,9.581063946914122198e+01
3.000000000000000000e+00,8.850000000000000000e+02,4.028074016224111098e+00,2.000000000000000000e+00,3.360699999999999932e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,3.554465817870209321e-01,4.184013695588980397e+00,5.655790833943743934e+00,2.888641230151890227e+00,7.756381622510866691e+01,1.000000000000000000e+02,8.056681366274938227e+01,9.575774699304230353e+01
4.000000000000000000e+00,7.680000000000000000e+02,3.839527345610173281e+00,0.000000000000000000e+00,1.985200000000000031e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+00,7.273537639686615819e+00,4.038517734953789073e+00,3.622902871612639242e+00,-1.619333783620733991e+00,3.615708981584740656e+01,8.157609744550579478e+01,9.197199861358316753e+01,9.767713893027115546e+01
5.000000000000000000e+00,9.020000000000000000e+02,3.601833077655590465e+00,1.000000000000000000e+00,4.110499999999999687e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,4.525693249728561796e-01,4.102233358610636316e+00,1.904002389281374885e+00,1.692475512434873597e+00,6.670291420079365707e+01,1.000000000000000000e+02,9.643600941415139971e+01,9.756888241072205403e+01
6.000000000000000000e+00,9.760000000000000000e+02,2.702625632235494013e+00,1.000000000000000000e+00,1.240199999999999925e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-1.084000103142106042e+00,4.039126502821890341e+00,2.722743964526100680e+00,-1.969516416349100241e-01,9.575826927973912461e+01,1.000000000000000000e+02,9.472814077033601166e+01,9.972504669884656892e+01
7.000000000000000000e+00,9.790000000000000000e+02,2.532765296143930200e+00,1.000000000000000000e+00,1.190099999999999980e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,8.252545042944845477e-01,4.101943152072504262e+00,1.817742567519833985e+00,-6.579658468815666739e-01,9.599603368792014635e+01,1.000000000000000000e+02,9.658131300056240320e+01,9.907325462445574260e+01
8.000000000000000000e+00,9.640000000000000000e+02,3.232922949368776777e+00,1.000000000000000000e+00,1.660200000000000031e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-3.469774118467139346e+00,4.158174671268643152e+00,9.398375175459301456e-01,3.886801255541563638e+00,9.348066412740145381e+01,1.000000000000000000e+02,9.776883335541710096e+01,9.418819371840002930e+01
9.000000000000000000e+00,9.540000000000000000e+02,3.399825016415356504e+00,1.000000000000000000e+00,1.075000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,3.458413094788120645e+00,4.170699255258341509e+00,4.214701417881585144e+00,3.027130204318987605e+00,9.651720933686033277e+01,1.000000000000000000e+02,8.949798804072179337e+01,9.554312685410087624e+01
1.000000000000000000e+01,9.620000000000000000e+02,3.602128347440734846e+00,1.000000000000000000e+00,1.590099999999999980e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,4.001286472857337628e+00,4.092075176612816279e+00,3.017312950953100259e+00,-2.225369660633000457e+00,9.389820899364960383e+01,1.000000000000000000e+02,9.394225988353123569e+01,9.677147567475836354e+01
