# Trial, Score, RMS, Safe_landing, time, trust, agree, self-conf, Control_mode, Position_x, Position_y, speed, attitude, score_t, score_p,score_v, score_a
1.000000000000000000e+00,5.030000000000000000e+02,3.611413048551105565e+00,2.000000000000000000e+00,1.030400000000000027e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,-2.107630663621154810e+00,4.988570801968567281e+00,1.537113767403142184e+01,8.581305140416266397e+01,9.671007396751249985e+01,1.000000000000000000e+02,3.120215402894854773e+00,1.551529583281238134e+00
2.000000000000000000e+00,3.640000000000000000e+02,3.955983026764609001e+00,0.000000000000000000e+00,1.200200000000000067e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,8.098893295841250506e+00,7.869516046091913353e+00,-4.314043731926079062e+01,3.441025459853086232e+01,3.118524358134364149e+01,5.781642498442896283e+01,2.225747047466997230e+01
3.000000000000000000e+00,3.610000000000000000e+02,3.196014031796379662e+00,0.000000000000000000e+00,9.801999999999999602e+00,3.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,5.423066492108883807e+00,1.761622322059744050e+01,-1.901993247000091358e+01,4.580978952305430596e+01,3.248685803462493027e+01,1.037310488940035302e+00,6.524314048269245347e+01
4.000000000000000000e+00,5.540000000000000000e+02,2.441140066776953166e+00,0.000000000000000000e+00,7.076999999999999957e+00,3.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00,-7.732644176196142638e+00,5.030368503896696097e+00,7.116307467644944040e+00,4.664351484477310095e+01,5.713289899834570207e+01,7.957107983491874847e+01,6.663775119282053083e+01,1.829293680938872768e+01
5.000000000000000000e+00,8.070000000000000000e+02,2.773799298420601467e+00,2.000000000000000000e+00,1.135100000000000087e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,5.178479142326452234e+00,4.713488424434817858e+00,6.730780285307481847e+00,-2.357856313329795839e+01,9.624936141977461546e+01,1.000000000000000000e+02,7.077765851938664809e+01,5.567896309214282269e+01
6.000000000000000000e+00,2.580000000000000000e+02,4.297496416635945060e+00,0.000000000000000000e+00,1.785200000000000031e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+01,7.109034918942171544e+00,1.109440584096592985e+01,4.451519388078185102e+01,2.928755375046081966e+01,3.172376584720490200e+01,2.146361372148395219e+01,2.062643363930115470e+01
7.000000000000000000e+00,2.310000000000000000e+02,3.999903467331413331e+00,0.000000000000000000e+00,1.840299999999999869e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,1.166433099581173494e+01,1.601739966618295341e+01,-3.900154211797612902e+01,3.375144799002880092e+01,2.871855817757091245e+01,2.278287218237273759e+00,2.777522552255831556e+01
8.000000000000000000e+00,1.900000000000000000e+02,4.549495898323649534e+00,0.000000000000000000e+00,2.790299999999999869e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+01,3.221877995548515372e+01,3.096588006803571602e+01,-2.737386647661778483e+01,2.550756152514525965e+01,2.508400583341270362e+00,1.323093029748090288e-03,4.795588912991618002e+01
9.000000000000000000e+00,3.630000000000000000e+02,3.898161333834433862e+00,0.000000000000000000e+00,2.640500000000000114e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+01,1.412030979468688940e+01,6.719734097107180837e+00,5.334173743992932515e+01,3.527757999248348852e+01,2.657241087854589523e+01,7.089176083155123820e+01,1.234827400408725318e+01
1.000000000000000000e+01,3.190000000000000000e+02,4.040091861701064602e+00,0.000000000000000000e+00,2.115299999999999869e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,6.604557994910429386e+00,2.212540510992756637e+01,-2.035725905602873098e+01,3.314862207448403097e+01,3.197268301466090179e+01,1.098508786482099708e-01,6.242750660251170558e+01
1.100000000000000000e+01,6.540000000000000000e+02,2.990924893111298832e+00,0.000000000000000000e+00,1.195100000000000051e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,7.636939811678857382e+00,4.543716956227690673e+00,7.128232714583142560e+00,-1.871068638031726650e+01,4.888612660333052418e+01,8.032064375528598532e+01,6.650505978531136009e+01,6.589347473094868235e+01
1.200000000000000000e+01,9.390000000000000000e+02,2.685948128461945306e+00,1.000000000000000000e+00,1.200300000000000011e+01,6.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,3.074229298488994289e+00,4.331541057647381621e+00,3.303390803321802238e+00,-8.368136553613068074e+00,9.594817351677735928e+01,1.000000000000000000e+02,9.307523867518845861e+01,8.651853269693884840e+01
1.300000000000000000e+01,3.870000000000000000e+02,4.327546678233102462e+00,0.000000000000000000e+00,1.900300000000000011e+01,3.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.236039715998250799e+01,2.175019884613871923e+01,1.609570132816557031e+00,2.883679982650346574e+01,2.814559060610397978e+01,1.324890860495808731e-01,9.769156826232681112e+01
1.400000000000000000e+01,2.990000000000000000e+02,4.613860178784764621e+00,0.000000000000000000e+00,2.340200000000000102e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.188455418983764034e+01,8.094611824557022217e+00,5.465836951700401869e+01,2.454209731822853513e+01,2.854038023107035826e+01,5.505007387537999364e+01,1.140425748460018340e+01
1.500000000000000000e+01,8.720000000000000000e+02,3.207078143309168183e+00,2.000000000000000000e+00,1.750199999999999889e+01,5.500000000000000000e+01,6.500000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,-3.548002575190345453e+00,4.667815865300156020e+00,2.915716977205577098e+00,2.063753431451812403e+01,9.292105225291858517e+01,1.000000000000000000e+02,9.422496859516506618e+01,6.183741476150670735e+01
1.600000000000000000e+01,2.730000000000000000e+02,4.566964842245324618e+00,0.000000000000000000e+00,2.130300000000000082e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.747583327013856191e+01,9.157415863656545696e+00,4.610333343176179710e+01,2.524552736632013250e+01,2.311330727962298681e+01,4.185550364182120120e+01,1.886357317461912686e+01
1.700000000000000000e+01,3.420000000000000000e+02,4.187942616872729396e+00,0.000000000000000000e+00,3.635999999999999943e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,1.135691613631545138e+01,3.225176586818576396e+01,1.333828775439701353e+01,3.093086074690905463e+01,2.896242922494825223e+01,6.956111792466579402e-04,7.698325462008783404e+01
1.800000000000000000e+01,3.200000000000000000e+02,5.142522582380780527e+00,0.000000000000000000e+00,3.385300000000000153e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,9.298740471438851074e+00,3.215530816736732334e+01,-1.130510074181947289e+01,1.661216126428828943e+01,3.044539025843620550e+01,7.299816234263012404e-04,8.099520646098795851e+01
1.900000000000000000e+01,9.610000000000000000e+02,3.977059982036719177e+00,1.000000000000000000e+00,2.425199999999999889e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,1.566757011852097037e+00,4.061099277283201303e+00,1.394157847230580227e+00,4.780180663570209321e-01,8.779219681126591013e+01,1.000000000000000000e+02,9.721566034711194959e+01,9.932903522082646930e+01
2.000000000000000000e+01,3.580000000000000000e+02,4.189958022426697681e+00,0.000000000000000000e+00,5.355799999999999983e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+01,1.951794542616696049e+01,2.587703092237811831e+01,5.412038370063323889e+00,3.090062966359953833e+01,2.074058674459413965e+01,1.684816094272845177e-02,9.168959643279232807e+01
